"client_rk","visit_dttm","registration_flag","application_flag","finish_flag"
2219,2023-01-30 01:37:52.968,1,0,0
1950,2022-10-17 19:21:21.978,1,0,0
978,2023-01-29 19:31:13.820,1,0,0
1332,2022-09-29 16:44:55.595,0,0,0
2267,2022-11-10 02:56:25.151,1,0,0
2565,2023-01-27 10:03:13.486,0,0,0
4006,2022-10-06 22:32:41.537,0,0,0
3617,2022-12-29 16:13:15.658,1,0,0
163,2022-12-03 07:57:11.298,0,0,0
328,2023-01-27 06:22:41.442,0,0,0
3287,2022-09-21 15:26:18.587,0,0,0
541,2022-11-01 16:09:34.351,1,1,1
360,2022-10-24 08:01:34.473,0,0,0
2725,2022-10-26 04:54:17.794,0,0,0
834,2022-10-29 03:56:56.837,1,1,0
2858,2022-10-18 08:32:53.709,0,0,0
3958,2022-11-19 04:05:38.710,0,0,0
2187,2023-01-06 21:24:12.691,1,0,0
2320,2022-12-11 14:21:56.271,0,0,0
1119,2023-01-22 00:53:48.025,0,0,0
1316,2022-10-11 08:18:37.987,0,0,0
802,2022-10-11 17:41:54.314,0,0,0
3143,2022-12-17 11:05:22.097,0,0,0
2014,2022-10-30 15:15:35.201,1,0,0
2480,2022-10-21 22:13:10.813,0,0,0
3862,2022-09-28 20:50:07.661,0,0,0
3066,2022-10-03 12:47:12.422,1,1,1
2581,2023-01-09 01:58:53.520,0,0,0
2059,2022-11-22 08:40:53.883,0,0,0
621,2023-01-21 00:29:01.826,0,0,0
962,2022-10-10 07:11:46.840,1,0,0
2906,2022-11-28 05:00:27.872,1,0,0
3910,2022-09-28 06:39:51.155,0,0,0
653,2022-11-02 23:38:33.616,1,0,0
2954,2022-10-02 17:15:43.994,0,0,0
3878,2022-10-17 04:17:32.772,0,0,0
1071,2022-11-02 00:09:22.727,1,0,0
1010,2022-11-24 14:14:45.769,0,0,0
2203,2023-01-19 09:23:17.593,0,0,0
786,2022-09-12 20:58:38.341,0,0,0
2757,2022-12-30 03:51:13.083,0,0,0
2970,2022-10-07 13:03:47.292,0,0,0
1769,2022-09-04 20:12:34.089,1,0,0
3580,2022-11-12 04:47:32.221,1,1,1
1625,2022-12-19 06:51:22.543,0,0,0
3319,2022-09-14 01:49:25.056,0,0,0
4054,2022-11-24 07:03:24.015,0,0,0
1561,2022-09-11 04:22:23.877,0,0,0
3665,2023-01-25 19:08:41.701,0,0,0
2496,2022-11-27 11:20:54.898,0,0,0
147,2022-11-15 10:26:20.581,1,0,0
2661,2023-01-02 02:16:33.720,0,0,0
1854,2022-11-17 04:43:14.391,1,1,1
1055,2023-01-29 11:00:23.377,0,0,0
179,2022-12-21 16:10:27.111,0,0,0
456,2022-12-17 09:10:03.151,1,0,0
2299,2022-09-04 01:14:34.831,0,0,0
1263,2022-12-09 18:08:42.759,0,0,0
2512,2022-11-19 00:15:32.702,0,0,0
3601,2022-11-25 22:56:46.138,0,0,0
3633,2022-12-17 17:55:47.465,1,0,0
1737,2022-12-14 01:48:00.883,0,0,0
3340,2022-09-24 07:51:48.392,1,1,1
2773,2022-10-19 05:32:52.832,0,0,0
1593,2023-01-25 16:59:36.209,0,0,0
2890,2022-12-19 00:19:45.548,0,0,0
504,2022-09-24 10:46:35.336,0,0,0
1039,2022-10-11 10:38:32.661,1,0,0
2251,2022-10-11 18:42:17.690,1,0,0
770,2022-11-22 07:56:48.195,1,0,0
2986,2023-01-16 22:27:05.766,0,0,0
3468,2022-11-09 01:57:29.217,0,0,0
195,2022-10-16 15:04:52.303,0,0,0
2922,2022-10-22 23:50:31.994,0,0,0
1087,2022-12-22 14:37:30.247,1,1,1
3127,2023-01-01 03:14:01.678,1,0,0
2544,2022-12-08 18:23:48.036,0,0,0
1721,2023-01-28 14:24:50.589,0,0,0
2400,2022-12-13 21:15:23.427,1,0,0
3548,2022-12-30 17:12:45.675,0,0,0
3159,2023-01-13 14:16:11.256,0,0,0
3777,2022-11-20 17:56:15.677,1,0,0
1167,2022-12-16 08:00:31.097,1,0,0
2352,2022-10-15 14:24:28.354,1,1,1
818,2023-01-23 18:53:47.521,1,1,1
67,2023-01-20 06:05:23.709,0,0,0
1998,2023-01-27 21:06:53.377,0,0,0
525,2022-11-22 04:56:20.334,0,0,0
2283,2022-11-12 11:06:46.934,0,0,0
1279,2022-09-07 13:20:39.166,0,0,0
3585,2022-11-18 19:42:04.929,0,0,0
2155,2023-01-22 14:28:26.182,0,0,0
1348,2022-10-10 04:11:19.036,0,0,0
344,2022-11-04 05:29:27.467,0,0,0
2789,2022-12-16 03:56:19.112,1,0,0
1657,2022-12-30 00:24:14.840,0,0,0
1508,2022-09-09 02:50:22.002,0,0,0
3223,2022-11-16 20:40:05.948,0,0,0
1934,2022-11-28 15:18:30.493,1,0,0
3034,2023-01-09 11:51:36.627,0,0,0
2693,2023-01-24 11:43:49.944,0,0,0
2874,2022-12-26 23:52:37.196,0,0,0
3,2022-09-25 21:18:23.734,1,0,0
2171,2022-10-09 11:45:51.777,0,0,0
1492,2022-10-04 07:04:42.453,0,0,0
3974,2023-01-26 08:31:13.420,1,0,0
869,2022-12-14 12:30:23.308,0,0,0
1287,2023-01-12 13:32:09.144,1,0,0
3391,2022-10-02 20:18:23.623,0,0,0
1782,2022-10-21 04:34:17.691,0,0,0
2152,2022-10-29 14:14:12.741,0,0,0
363,2022-10-09 23:56:01.370,0,0,0
2184,2022-09-17 08:20:09.583,0,0,0
3423,2023-01-15 18:01:23.399,0,0,0
981,2023-01-13 19:19:13.498,0,0,0
331,2022-09-11 12:55:02.712,0,0,0
2690,2022-12-10 10:30:23.942,0,0,0
2547,2022-10-28 02:37:47.944,0,0,0
3487,2022-11-20 04:12:28.005,0,0,0
299,2022-11-26 10:32:16.225,0,0,0
1495,2022-10-18 16:03:42.065,0,0,0
746,2022-10-31 22:42:22.004,0,0,0
3375,2023-02-01 18:41:28.225,0,0,0
885,2022-12-07 13:07:22.440,0,0,0
1276,2022-10-04 11:52:57.745,0,0,0
267,2022-11-16 17:26:44.455,1,0,0
3108,2023-01-29 18:00:17.138,1,0,0
789,2023-01-08 11:38:50.181,0,0,0
2017,2023-01-12 10:24:32.811,0,0,0
2861,2022-12-22 13:08:06.181,0,0,0
3758,2022-12-17 16:08:45.319,0,0,0
144,2023-01-08 17:15:49.079,1,0,0
3439,2022-09-04 16:58:24.336,0,0,0
3316,2022-11-07 14:06:28.252,0,0,0
2770,2022-12-27 09:05:47.297,0,0,0
3172,2022-10-26 01:31:41.947,0,0,0
2136,2022-09-04 03:11:10.235,1,0,0
2330,2022-09-23 18:34:52.113,0,0,0
2020,2022-09-22 05:11:20.300,0,0,0
3852,2022-09-16 04:00:13.083,0,0,0
386,2022-10-02 18:13:06.450,0,0,0
2683,2022-09-15 14:37:20.812,0,0,0
2362,2022-10-12 04:43:22.950,0,0,0
2229,2023-01-27 03:18:13.856,0,0,0
354,2022-09-09 16:39:25.907,0,0,0
1860,2022-10-01 13:53:41.933,0,0,0
3281,2022-10-24 23:05:51.219,0,0,0
3655,2022-12-24 21:32:26.264,0,0,0
2651,2023-01-12 13:45:14.412,1,0,0
3201,2023-01-12 00:17:25.004,0,0,0
968,2023-01-26 14:41:11.450,0,0,0
856,2022-12-07 09:43:18.505,0,0,0
306,2023-01-08 15:46:54.351,0,0,0
739,2022-09-25 10:14:51.347,0,0,0
2069,2022-09-26 15:03:54.906,0,0,0
3558,2022-09-09 20:09:42.475,1,0,0
3964,2022-11-10 10:32:08.209,1,0,0
1534,2022-10-20 21:24:03.918,0,0,0
205,2022-11-02 10:44:36.049,1,1,1
3751,2023-01-10 09:26:03.353,0,0,0
904,2022-11-18 06:20:50.020,0,0,0
547,2022-12-04 04:50:55.525,0,0,0
1940,2022-12-03 20:21:11.527,0,0,0
3366,2022-12-29 20:05:27.356,0,0,0
3313,2023-01-12 15:00:05.277,0,0,0
3398,2022-12-03 20:42:45.442,0,0,0
1679,2022-10-10 07:54:34.014,0,0,0
498,2023-01-23 05:44:35.916,0,0,0
1521,2022-11-11 21:09:10.473,0,0,0
1361,2023-01-13 03:46:39.645,0,0,0
2995,2022-09-12 14:09:50.354,0,0,0
1863,2023-01-22 17:31:54.170,1,0,0
1110,2022-12-10 13:02:46.437,1,0,0
955,2022-11-11 07:12:07.359,0,0,0
2397,2022-11-09 19:30:07.382,1,0,0
261,2022-10-16 04:18:32.271,0,0,0
1879,2022-11-03 04:23:22.015,0,0,0
2744,2022-11-27 05:49:35.679,0,0,0
576,2023-01-30 12:05:00.556,0,0,0
2616,2022-11-18 14:02:04.454,1,0,0
4047,2022-09-08 21:14:37.176,0,0,0
1094,2022-10-15 18:58:27.547,0,0,0
2867,2022-09-12 11:47:34.879,1,0,0
1003,2022-09-04 13:38:44.973,1,1,1
3401,2022-10-28 19:37:34.585,0,0,0
3983,2022-11-26 20:43:06.756,0,0,0
3417,2022-09-09 16:27:04.523,0,0,0
1313,2022-09-03 13:49:52.086,0,0,0
624,2022-09-24 03:23:28.698,0,0,0
3262,2022-11-01 17:59:24.604,0,0,0
2445,2022-12-20 18:48:05.107,0,0,0
3214,2022-11-07 21:57:45.888,0,0,0
3246,2022-11-08 11:12:40.578,0,0,0
1505,2022-11-11 17:25:23.568,0,0,0
3118,2022-10-15 13:30:24.799,0,0,0
528,2022-11-25 21:23:47.434,0,0,0
2317,2022-12-16 22:08:47.173,0,0,0
1238,2023-01-18 12:36:17.593,0,0,0
1345,2022-09-10 12:16:55.067,1,0,0
593,2022-10-12 11:57:55.210,0,0,0
2617,2022-12-18 18:04:23.757,0,0,0
3187,2022-09-30 19:48:33.589,0,0,0
3464,2022-12-25 16:21:06.633,0,0,0
3267,2022-09-11 14:08:34.653,0,0,0
135,2023-01-31 10:50:42.672,0,0,0
2010,2023-01-18 23:49:28.095,0,0,0
167,2022-10-01 20:19:41.859,1,0,0
332,2023-01-03 07:17:40.855,0,0,0
1179,2023-01-03 04:37:19.529,0,0,0
689,2022-12-09 08:03:34.682,0,0,0
2990,2022-10-02 13:17:36.608,0,0,0
2372,2023-02-01 20:01:32.008,0,0,0
1605,2022-10-11 20:43:34.920,0,0,0
2974,2023-01-13 02:43:32.009,0,0,0
705,2022-11-23 02:34:48.124,0,0,0
71,2022-10-17 15:29:43.050,0,0,0
2223,2022-12-12 13:45:59.459,0,0,0
2303,2022-09-07 01:48:14.423,0,0,0
806,2022-09-08 02:22:20.124,0,0,0
3235,2022-12-05 15:41:04.657,0,0,0
2356,2022-11-04 00:29:32.793,1,0,0
3890,2022-11-13 22:40:37.906,0,0,0
998,2022-12-18 19:31:44.370,1,0,0
3448,2022-11-01 05:31:44.595,0,0,0
3544,2022-09-27 19:23:07.173,0,0,0
1653,2022-11-10 07:35:54.597,0,0,0
1195,2022-11-04 03:43:17.422,0,0,0
2271,2023-01-06 22:34:04.288,0,0,0
2388,2022-09-26 20:22:49.291,0,0,0
151,2022-12-21 05:19:20.463,0,0,0
2646,2022-10-18 21:53:06.138,0,0,0
3515,2022-11-23 07:42:52.299,0,0,0
415,2022-10-10 20:51:04.570,0,0,0
2471,2022-12-07 23:35:39.000,1,0,0
809,2022-11-07 09:32:05.738,0,0,0
3072,2022-10-25 16:47:02.231,1,0,0
2124,2022-09-11 14:43:59.624,0,0,0
2359,2022-09-13 01:32:47.596,0,0,0
4037,2022-09-28 20:52:10.278,1,1,1
84,2022-10-29 10:07:05.505,0,0,0
367,2022-11-04 07:42:51.588,0,0,0
622,2022-10-21 18:22:59.675,0,0,0
1491,2022-09-16 21:42:05.013,1,0,0
3200,2022-09-06 23:26:04.753,0,0,0
2614,2022-12-06 15:24:20.512,0,0,0
148,2023-01-02 19:41:22.632,0,0,0
3435,2022-09-12 08:11:51.173,0,0,0
1570,2022-10-16 06:33:03.085,1,0,0
3057,2022-12-20 04:37:44.493,1,1,0
479,2022-09-08 13:56:09.224,0,0,0
574,2022-10-06 18:46:04.008,0,0,0
1965,2022-12-18 20:00:19.290,0,0,0
1427,2023-01-08 14:02:23.992,0,0,0
2204,2022-11-18 18:23:48.837,0,0,0
1032,2022-11-18 06:57:11.034,0,0,0
399,2023-01-11 08:36:57.715,0,0,0
303,2022-12-19 05:42:05.136,0,0,0
2897,2022-09-19 07:09:31.065,0,0,0
3499,2023-01-31 14:11:42.737,1,1,0
271,2023-01-24 23:42:28.248,0,0,0
2060,2023-01-28 11:31:11.733,1,0,0
551,2022-12-25 16:29:37.455,0,0,0
1061,2022-12-19 15:33:11.276,0,0,0
1643,2022-09-26 17:30:57.946,0,0,0
1920,2022-09-27 04:35:52.143,0,0,0
599,2022-11-16 17:06:46.731,0,0,0
1627,2022-10-30 23:34:27.744,0,0,0
422,2022-09-24 06:57:02.792,0,0,0
3426,2022-12-17 06:46:39.403,0,0,0
1205,2022-10-05 12:09:09.734,0,0,0
4072,2022-09-10 08:20:41.964,0,0,0
2751,2022-10-09 02:53:03.929,0,0,0
1824,2022-10-24 14:08:14.618,0,0,0
161,2022-12-28 02:32:56.378,1,0,0
892,2022-11-25 09:27:54.251,0,0,0
3587,2022-09-21 03:49:37.389,0,0,0
3293,2022-09-10 04:54:39.725,0,0,0
3976,2022-12-24 05:29:48.981,0,0,0
1237,2022-12-23 14:29:13.571,0,0,0
1109,2022-12-22 13:28:15.250,0,0,0
2591,2022-11-06 19:14:55.432,0,0,0
3683,2022-12-25 21:04:17.577,0,0,0
3085,2022-10-18 11:43:29.685,0,0,0
1691,2022-11-12 11:23:05.986,0,0,0
2815,2023-01-21 18:51:22.797,0,0,0
3165,2023-01-18 03:35:55.233,0,0,0
49,2022-11-21 01:50:20.987,0,0,0
1675,2022-10-17 04:25:23.568,1,0,0
3538,2022-11-27 12:41:32.411,0,0,0
796,2022-12-10 14:32:45.961,1,1,1
2318,2022-11-22 03:30:47.041,1,0,0
3699,2022-10-08 03:50:38.771,0,0,0
2211,2022-09-25 22:29:08.906,0,0,0
2291,2022-10-14 02:04:45.454,0,0,0
3918,2022-10-24 02:40:38.561,0,0,0
3247,2022-10-16 07:01:33.700,0,0,0
2520,2022-11-29 10:30:43.788,0,0,0
858,2022-09-07 20:30:39.122,0,0,0
2946,2022-10-02 00:01:21.655,0,0,0
2067,2022-09-21 09:49:37.738,0,0,0
1468,2023-01-21 08:38:40.746,0,0,0
203,2022-09-19 00:11:10.794,0,0,0
155,2022-10-15 10:59:54.401,0,0,0
1745,2022-11-27 11:41:09.679,0,0,0
3412,2022-12-08 06:55:38.658,0,0,0
629,2022-10-04 23:17:14.251,0,0,0
1569,2022-12-29 10:55:19.935,0,0,0
3540,2023-01-11 13:44:43.891,0,0,0
1207,2022-09-04 03:22:14.405,0,0,0
235,2022-12-24 14:33:20.825,0,0,0
3327,2022-10-15 00:39:29.014,0,0,0
874,2023-01-06 11:11:52.586,0,0,0
2328,2023-01-08 23:47:27.288,1,0,0
3311,2022-10-24 19:19:17.526,0,0,0
3950,2022-09-06 20:53:19.228,0,0,0
709,2023-01-20 06:42:25.244,0,0,0
3801,2023-01-21 12:15:24.850,0,0,0
1223,2022-10-22 15:03:28.075,0,0,0
1713,2022-12-14 21:50:38.417,1,0,0
2456,2022-11-24 15:52:59.293,1,1,1
2344,2022-10-28 02:16:49.178,0,0,0
1047,2022-11-03 14:52:23.979,0,0,0
661,2022-12-15 12:22:21.013,0,0,0
1945,2022-09-10 23:20:23.017,0,0,0
2618,2022-11-18 05:15:06.341,0,0,0
1487,2022-12-26 05:38:53.372,0,0,0
2666,2022-10-27 16:01:29.255,0,0,0
4065,2022-10-06 19:50:55.506,0,0,0
2869,2022-12-30 06:42:49.949,0,0,0
3937,2022-12-30 04:33:36.972,1,1,1
451,2022-11-17 11:01:19.369,0,0,0
1726,2022-10-12 01:28:41.313,0,0,0
1391,2022-09-13 12:14:04.301,0,0,0
3654,2023-01-17 04:51:15.925,0,0,0
2427,2023-01-23 02:15:52.287,0,0,0
797,2023-01-12 21:59:11.677,0,0,0
136,2022-10-23 19:06:25.157,0,0,0
3873,2023-01-08 22:28:24.889,0,0,0
3061,2022-09-18 19:48:11.099,0,0,0
3686,2022-11-18 14:57:24.492,0,0,0
1252,2022-09-01 07:21:42.220,0,0,0
1614,2022-10-31 10:20:59.511,0,0,0
2933,2022-11-26 09:06:58.273,0,0,0
1327,2022-09-17 07:40:35.196,0,0,0
4017,2022-09-29 02:33:42.111,0,0,0
2224,2022-11-29 07:37:11.915,0,0,0
2746,2022-12-09 00:02:24.365,0,0,0
1124,2023-01-21 11:05:58.756,1,0,0
2794,2022-11-14 09:04:38.730,0,0,0
2634,2022-09-14 14:27:56.180,1,1,1
2650,2023-01-15 14:53:53.554,1,0,0
2041,2022-12-05 06:45:51.547,0,0,0
1311,2022-09-12 00:11:27.492,0,0,0
1849,2022-09-14 15:58:06.845,0,0,0
2306,2022-12-05 08:03:07.693,1,0,0
3860,2022-10-26 17:20:42.653,0,0,0
3406,2022-12-29 15:46:22.096,0,0,0
3844,2022-11-22 02:13:11.248,0,0,0
5,2023-01-01 11:06:52.996,0,0,0
2253,2023-01-27 05:23:04.981,0,0,0
3695,2022-09-04 21:11:45.686,0,0,0
1430,2023-01-18 19:38:46.519,0,0,0
832,2023-01-26 00:30:46.635,1,0,0
474,2023-01-08 03:29:25.741,1,0,0
1334,2022-11-13 20:54:32.278,0,0,0
571,2022-09-25 11:31:48.577,0,0,0
1804,2023-01-15 20:42:42.062,1,0,0
3631,2022-12-25 09:37:16.688,1,1,1
2707,2022-10-02 22:56:24.649,0,0,0
848,2022-10-10 21:55:56.569,0,0,0
1105,2022-09-19 19:01:54.585,0,0,0
2755,2023-01-18 15:33:51.801,0,0,0
2888,2023-01-12 10:57:06.330,0,0,0
1185,2022-11-29 12:47:29.134,0,0,0
2450,2022-12-01 18:22:54.907,0,0,0
2173,2022-12-09 05:24:38.710,1,1,1
1366,2023-01-30 14:32:56.348,0,0,0
3342,2022-10-03 12:03:09.213,0,0,0
1884,2023-01-30 04:22:45.917,0,0,0
4068,2023-01-03 01:59:27.827,0,0,0
378,2022-09-15 19:43:51.398,0,0,0
896,2022-12-13 09:15:16.187,0,0,0
2984,2022-10-29 05:08:01.533,0,0,0
3161,2022-09-24 04:34:12.966,1,0,0
731,2022-10-06 13:58:11.770,1,0,0
3644,2022-11-04 04:35:28.429,1,1,1
1529,2022-12-03 13:28:18.554,0,0,0
2560,2022-11-06 04:48:10.271,1,0,0
2875,2022-12-18 11:46:39.541,0,0,0
3788,2023-01-24 16:36:49.245,0,0,0
787,2022-09-22 04:45:52.806,0,0,0
3206,2022-09-07 07:21:31.674,0,0,0
3692,2022-09-06 10:26:41.907,0,0,0
3863,2022-10-29 22:22:31.517,0,0,0
3158,2022-10-16 14:22:54.530,0,0,0
1700,2023-01-03 21:18:49.117,0,0,0
2704,2023-01-14 18:55:09.233,1,0,0
915,2023-01-03 07:48:32.352,1,0,0
3067,2022-10-25 06:54:43.543,0,0,0
2987,2022-09-30 13:11:33.038,0,0,0
2090,2022-11-15 12:47:49.836,0,0,0
2266,2022-11-02 23:08:56.048,0,0,0
461,2022-09-30 17:05:49.181,1,1,1
3174,2022-11-28 16:20:01.027,0,0,0
3676,2023-01-22 01:24:38.790,0,0,0
1321,2022-12-04 04:48:52.239,0,0,0
1556,2022-09-08 05:05:12.178,1,1,1
2405,2023-01-01 00:27:29.930,1,1,0
1513,2022-11-29 11:19:00.466,0,0,0
1540,2022-10-12 23:47:22.642,0,0,0
2672,2023-01-08 22:16:16.362,1,0,0
3959,2022-09-23 12:52:36.716,0,0,0
1417,2023-01-15 07:12:38.643,0,0,0
3270,2022-12-02 22:39:10.294,0,0,0
1855,2022-12-07 09:58:46.218,1,0,0
3441,2022-09-11 16:55:25.887,0,0,0
308,2023-01-17 02:17:53.479,0,0,0
2524,2022-12-08 15:27:57.015,0,0,0
665,2023-01-14 16:27:14.997,1,0,0
159,2022-11-16 07:15:42.474,1,0,0
1954,2022-10-29 21:42:46.590,0,0,0
4090,2023-01-30 20:50:09.318,0,0,0
2705,2023-01-20 01:10:49.283,0,0,0
2332,2022-12-23 07:58:22.122,0,0,0
1597,2023-01-22 14:23:11.344,1,0,0
878,2023-01-30 05:49:31.528,0,0,0
2982,2022-12-16 17:56:39.740,0,0,0
601,2022-11-24 04:31:19.990,1,0,0
2721,2023-01-26 15:21:20.609,0,0,0
2822,2022-12-11 10:55:30.680,0,0,0
1171,2023-01-30 04:30:47.010,0,0,0
2151,2023-01-08 15:23:34.393,0,0,0
814,2022-10-07 16:04:40.357,0,0,0
2508,2022-09-17 12:16:04.681,0,0,0
1581,2023-01-08 01:04:52.090,0,0,0
1565,2023-01-26 19:10:27.657,0,0,0
3344,2023-01-07 19:03:34.256,0,0,0
3552,2022-09-06 02:50:42.108,0,0,0
3994,2023-01-11 01:31:38.663,0,0,0
521,2022-09-12 16:37:30.130,0,0,0
633,2022-10-25 15:52:17.616,1,0,0
745,2022-10-20 05:48:18.592,1,0,0
894,2023-01-14 12:06:26.476,0,0,0
143,2022-12-27 11:49:55.938,0,0,0
1304,2022-10-18 11:24:48.822,0,0,0
2002,2023-01-22 22:10:47.141,1,0,0
2087,2023-01-17 02:41:19.565,0,0,0
961,2022-09-21 13:21:07.281,1,0,0
566,2022-09-27 07:52:01.750,0,0,0
1371,2022-11-06 21:12:41.165,0,0,0
3112,2022-11-03 11:27:25.019,0,0,0
3666,2022-12-07 04:59:50.566,1,0,0
2037,2022-11-09 15:12:41.678,0,0,0
140,2022-09-11 17:50:37.542,0,0,0
1387,2022-10-08 08:19:40.040,1,0,0
2825,2022-11-01 01:05:36.688,0,0,0
3160,2023-01-13 00:48:51.428,1,1,0
4029,2023-01-14 09:40:51.814,0,0,0
1307,2022-12-15 10:29:45.304,0,0,0
455,2022-10-25 07:28:16.096,0,0,0
220,2022-09-09 21:54:34.067,1,0,0
1232,2022-10-30 17:57:19.912,0,0,0
3507,2022-12-22 09:33:25.953,1,0,0
2495,2022-11-13 08:44:53.008,0,0,0
801,2022-10-08 20:38:38.174,0,0,0
3917,2022-12-11 16:46:59.545,1,0,0
2622,2022-10-12 07:05:52.212,0,0,0
2905,2022-09-23 10:37:39.440,1,0,0
865,2022-11-20 16:18:59.936,0,0,0
2479,2023-01-11 08:05:24.526,0,0,0
1200,2022-10-26 22:27:28.363,0,0,0
1861,2023-01-14 07:56:32.657,1,0,0
3981,2022-12-16 08:08:56.397,0,0,0
1941,2022-12-27 03:43:27.585,0,0,0
2606,2022-12-07 09:36:18.076,1,0,0
3096,2022-09-10 02:53:57.210,0,0,0
2132,2022-12-01 12:10:01.638,0,0,0
1957,2022-09-14 04:10:26.403,0,0,0
3402,2022-11-20 17:16:06.438,1,0,0
2972,2022-12-10 11:47:33.415,0,0,0
3595,2022-10-30 02:43:44.716,1,1,1
1880,2022-10-05 08:51:55.466,0,0,0
1864,2022-12-10 21:44:08.583,0,0,0
3936,2022-11-08 15:54:38.522,0,0,0
41,2022-12-07 15:13:13.343,0,0,0
2342,2022-10-16 15:35:56.508,0,0,0
3285,2022-09-16 06:10:42.945,0,0,0
2406,2022-11-18 14:39:05.022,0,0,0
25,2022-11-09 04:33:41.121,1,1,1
1117,2023-01-03 15:44:44.498,1,1,0
1085,2023-01-07 05:29:20.256,0,0,0
3068,2023-01-29 13:22:08.115,0,0,0
1763,2022-09-11 14:25:00.675,0,0,0
1539,2022-09-28 21:33:55.554,0,0,0
2807,2022-09-23 01:34:57.473,1,0,0
3952,2022-12-20 20:54:46.873,0,0,0
57,2022-11-30 12:03:46.625,0,0,0
1603,2023-01-22 20:04:19.558,0,0,0
2711,2022-11-17 17:27:19.325,0,0,0
3498,2022-10-04 16:07:46.848,1,0,0
1197,2022-09-20 04:02:26.561,0,0,0
543,2022-11-25 09:13:35.877,0,0,0
900,2022-11-06 17:52:55.173,1,0,0
2647,2022-09-28 05:04:00.360,0,0,0
3157,2022-09-02 22:29:08.933,1,0,0
703,2023-01-07 21:34:58.912,0,0,0
591,2022-09-06 13:12:56.542,1,0,0
772,2023-01-15 00:44:04.570,1,0,0
1330,2022-09-24 10:15:40.945,1,0,0
999,2022-09-08 11:06:05.718,0,0,0
1760,2022-10-30 02:09:22.726,1,0,0
1536,2023-01-17 17:49:50.523,0,0,0
3357,2023-01-18 11:32:13.581,0,0,0
748,2022-12-23 02:05:10.369,1,0,0
1333,2022-09-20 09:24:34.724,0,0,0
150,2022-11-18 21:13:13.303,0,0,0
289,2022-11-03 17:31:00.626,0,0,0
2975,2023-01-25 16:13:05.067,0,0,0
22,2023-01-04 21:08:26.720,1,0,0
1301,2022-10-22 22:33:54.325,0,0,0
2110,2022-11-04 07:40:33.773,1,0,0
2756,2022-11-20 11:24:16.259,0,0,0
764,2022-11-26 12:06:24.801,0,0,0
1995,2022-12-31 01:13:36.209,0,0,0
1728,2023-01-01 18:00:49.762,1,1,0
1509,2022-11-06 05:56:39.492,0,0,0
652,2022-11-09 15:37:15.014,0,0,0
257,2022-10-29 15:40:48.805,1,0,0
3405,2023-01-20 19:38:22.906,1,0,0
2174,2022-09-26 21:09:16.345,0,0,0
3266,2022-12-03 20:54:21.279,0,0,0
3832,2022-09-24 07:21:18.581,0,0,0
1552,2022-10-12 06:58:14.719,0,0,0
3298,2022-11-26 16:04:24.665,1,0,0
3971,2022-11-18 19:28:39.623,1,1,1
1899,2022-10-19 07:10:13.306,0,0,0
700,2022-10-25 04:36:25.878,0,0,0
951,2022-12-20 12:01:04.111,0,0,0
2345,2023-01-14 14:51:30.620,0,0,0
4083,2022-12-23 05:49:51.018,0,0,0
4086,2023-01-09 18:16:56.335,0,0,0
1444,2022-09-18 23:32:01.295,0,0,0
3436,2022-12-25 19:12:28.176,0,0,0
4038,2022-09-24 07:07:56.608,0,0,0
3191,2022-09-05 00:18:49.093,0,0,0
637,2023-01-03 23:11:06.523,1,0,0
930,2022-12-25 22:52:03.070,0,0,0
882,2022-12-28 14:02:26.068,0,0,0
3002,2022-10-29 11:20:56.580,1,1,1
685,2023-01-26 10:26:50.130,1,1,0
994,2022-11-10 02:39:30.621,1,0,0
765,2023-01-06 12:43:05.266,0,0,0
115,2022-12-21 10:46:11.443,0,0,0
2645,2022-09-05 11:27:22.205,0,0,0
1412,2022-10-07 08:20:48.170,0,0,0
2368,2022-11-25 22:04:56.601,0,0,0
1545,2022-10-05 18:39:39.838,0,0,0
1982,2022-10-04 21:55:36.334,0,0,0
2597,2022-09-05 01:36:10.915,0,0,0
1396,2022-10-25 14:52:50.796,0,0,0
3484,2022-10-19 03:40:32.922,0,0,0
1428,2022-10-10 01:26:14.482,0,0,0
3111,2022-09-18 18:31:50.927,0,0,0
1705,2022-11-26 11:45:09.114,0,0,0
3846,2022-12-30 08:11:59.070,1,0,0
227,2022-12-01 16:07:06.929,1,1,1
211,2022-10-08 17:03:39.742,0,0,0
3372,2022-12-01 01:55:13.079,0,0,0
2416,2022-12-11 22:59:20.997,0,0,0
83,2022-11-24 18:58:50.351,0,0,0
2629,2022-10-29 00:33:53.678,0,0,0
