ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
2904,56,20603.177921758623,0.2293086421056833,1,842,4823,2253,6234
2905,18,21202.73435350694,0.36745820662000195,0,45,0,0,-45
2906,22,32814.9087789746,0.010760756933002078,1,54,4856,4365,9167
2907,34,20230.752843020182,0.500331198662071,0,51,0,0,-51
2908,63,24596.35331002996,0.35890574608407455,0,102,0,0,-102
2909,71,23037.561030595425,0.02189013723425162,0,10,0,0,-10
2910,44,26147.76767803161,0.11367275776177423,0,115,0,0,-115
2911,35,20301.38894747554,0.04122567290593897,1,916,12454,2316,13854
2912,45,20131.753635925994,0.11754907998251299,0,8,0,0,-8
2913,20,25960.40027486004,0.003974995786338813,1,389,6237,6154,12002
2914,34,37596.22482041507,0.06905558458495194,1,437,12512,2456,14531
2915,18,26284.5495879014,0.028576369557621873,1,485,5464,2495,7474
2916,28,20286.97790616868,0.07517081644889449,1,50,5332,3291,8573
2917,35,20842.05765202215,0.06816375798403969,1,477,11297,2359,13179
2918,18,51799.34770322873,0.35947015805498617,0,19,0,0,-19
2919,44,20479.425866807684,0.0009053092688068293,1,1707,12973,6807,18073
2920,50,21175.79235308651,0.22865037957227397,1,1262,6519,3081,8338
2921,18,21298.38365645849,0.20281155114735427,0,20,0,0,-20
2922,20,22285.247867445156,0.030830168305566365,0,24,0,0,-24
2923,37,35245.220271012324,0.02573345986047414,1,307,16696,3379,19768
2924,39,22427.518830599474,0.017072330985397358,1,44,4869,2588,7413
2925,19,83405.73317759525,0.10872788324437602,1,602,5101,2438,6937
2926,35,30102.94250235934,0.10549929697155423,1,111,10554,2356,12799
2927,30,71720.1606636021,0.13358195291588462,0,94,0,0,-94
2928,42,21508.077913816258,0.08981164979886193,0,23,0,0,-23
2929,35,24459.518304714806,0.16731509921513388,1,129,55851,2346,58068
2930,19,22304.20963257835,0.13173544299782625,1,43,18305,2505,20767
2931,50,22153.25594878303,0.03415412167039882,1,220,7339,3315,10434
2932,20,26476.895457441286,0.16672513222720375,1,300,4790,2959,7449
2933,36,40735.92619785935,0.007621753116254395,1,30,7035,2937,9942
2934,74,20051.469802988737,0.08141804953553666,1,44,5382,2787,8125
2935,38,21270.558762705317,0.24683222962986662,1,179,7037,6461,13319
2936,57,21585.367426734167,0.04083378267009691,1,924,5829,2708,7613
2937,45,34834.39574320983,0.03247590466454301,0,77,0,0,-77
2938,39,58468.23205145247,0.004664312554115442,1,1883,4934,2490,5541
2939,41,41776.42929984595,0.03807989202529173,1,658,6739,5978,12059
2940,40,21657.68829307862,0.047456901901453616,1,675,10025,2341,11691
2941,21,25211.352046484582,0.01503461487006556,0,128,0,0,-128
2942,25,27985.016086827756,0.18394213875506132,1,105,8858,3054,11807
2943,32,30130.917595958294,0.007349616480412947,1,275,7131,4780,11636
2944,40,29052.829029916295,0.3565720822124522,1,1111,5053,2611,6553
2945,20,20616.886725537654,0.03475276139425103,1,278,5473,2498,7693
2946,25,45699.31215173386,0.10129928989008252,1,643,20429,2629,22415
2947,31,135908.50053113885,0.06803656187967481,1,111,6814,2326,9029
2948,52,20182.03186478561,0.20090815200098341,1,326,11720,3020,14414
2949,33,60683.39846209795,0.148193832589321,1,149,11901,2272,14024
2950,29,33376.22872385421,0.0829751089862232,1,949,6738,3631,9420
2951,54,22607.92341701608,0.0910994185218886,1,1697,5623,2927,6853
2952,35,20220.13394644782,0.10658229614606983,1,359,4928,2271,6840
2953,22,21964.235177484778,0.051203863920079404,0,113,0,0,-113
2954,34,21876.229746961773,0.004289211987732123,1,1123,5266,2286,6429
2955,24,42111.32569045001,0.28476316430190746,1,59,6024,2694,8659
2956,71,21693.8719876134,0.16634188275624953,1,147,5844,3748,9445
2957,34,34930.57097482924,0.07399744727380622,1,801,11639,3653,14491
2958,60,22680.609024246216,0.06090861492823694,1,357,9094,2548,11285
2959,52,73649.36190467753,0.2649623212160309,1,834,6104,2729,7999
2960,36,24178.638301426417,0.0753453989655547,1,482,12348,5747,17613
2961,20,22277.423133299984,0.081497056139073,0,3,0,0,-3
2962,35,29375.953125907618,0.05962312557985252,1,89,6659,2498,9068
2963,26,25747.061877431428,0.030991156207549934,1,144,5109,3505,8470
2964,21,21122.96063824457,0.3025116802026168,1,610,5480,2745,7615
2965,25,26457.818882407264,0.022338344622234215,0,3,0,0,-3
2966,47,23693.471433299797,0.2032076414436847,1,793,8299,2422,9928
2967,41,23319.853442779753,0.25361393638846463,1,756,5558,2473,7275
2968,48,26224.137350541656,0.13942038601458576,1,469,5520,2271,7322
2969,42,25538.868377364808,0.016560313831527198,1,1521,5199,2373,6051
2970,26,21755.131755659946,0.06999733691035426,1,125,5184,2471,7530
2971,29,49506.359011164226,0.029435609634730246,0,2,0,0,-2
2972,32,21450.57283053077,0.04190919040947617,1,594,12835,3501,15742
2973,18,20551.645661337556,0.1773311143204875,1,623,6581,2781,8739
2974,32,22637.70626907665,0.206583064953556,0,47,0,0,-47
2975,48,35746.21605404659,0.11605152557774023,0,12,0,0,-12
2976,50,25068.64596913145,0.24228416374598996,0,3,0,0,-3
2977,72,44140.32232867913,0.1411335100270805,0,95,0,0,-95
2978,29,22741.098388392613,0.24645917805253986,0,40,0,0,-40
2979,43,26161.6491609937,0.24343185921947672,1,718,12315,6093,17690
2980,18,26498.584136550086,0.041948981461212516,1,563,6779,2322,8538
2981,50,41791.48419980779,0.15385352548294312,1,658,5863,3219,8424
2982,22,22772.873414594487,0.14203340961673455,1,817,9601,3209,11993
2983,50,25377.02259381123,0.14309716748992138,1,311,9200,3062,11951
2984,42,27358.23878387282,0.05490117608746653,1,172,5343,3610,8781
2985,66,27634.81739851209,0.2332138181300167,0,22,0,0,-22
2986,41,21811.822266480573,0.167818582779443,1,653,4919,4474,8740
2987,21,20957.77577041728,0.09922207937585101,1,299,23763,6214,29678
2988,43,26545.30723441432,0.11042878644858617,0,26,0,0,-26
2989,70,31276.77207865832,0.11943225268530741,1,316,6918,4127,10729
2990,32,31018.9860285951,0.012938873101360951,1,551,58203,3046,60698
2991,42,23017.164540436785,0.033096862957825594,1,661,7437,4623,11399
2992,18,23354.933148545322,0.06956317017397429,1,78,4882,2443,7247
2993,49,50845.22683398719,0.1027718863599585,0,29,0,0,-29
2994,25,27800.889480916263,0.26042188889873447,0,17,0,0,-17
2995,33,20063.880295247985,0.08902529841960626,1,352,8587,2256,10491
2996,71,29330.93408820072,0.21705101665789517,1,16,6937,4783,11704
2997,45,28753.46549624048,0.03566570513163962,1,574,5088,2368,6882
2998,37,23843.080625591534,0.1272320468508289,1,491,4813,4294,8616
2999,34,25369.831089890402,0.15941418216355221,1,1082,10020,3478,12416
3000,24,32063.722369632473,0.01740479294536041,1,527,10818,2392,12683
3001,35,32266.187283599833,0.29582563496838166,1,970,8427,5048,12505
3002,31,29488.90044618662,0.2049157502972756,0,34,0,0,-34
3003,27,42915.032754561464,0.06098390011676154,0,49,0,0,-49
3004,44,37873.411520586014,0.13064477045025996,1,148,5946,4325,10123
3005,29,30513.682151691522,0.3891939261607268,1,60,5301,3560,8801
3006,35,29734.743483890863,0.1200809462621338,1,256,5245,3282,8271
3007,42,21243.626736370905,0.4769229052703454,1,328,5106,7190,11968
3008,46,26881.636636294053,0.05111211586472537,1,176,4834,4219,8877
3009,67,23262.00695126364,0.05633688357462151,1,259,9542,2760,12043
3010,26,22538.813598514887,0.23125520084110854,0,0,0,0,0
3011,74,22565.026305768217,0.061174297207446604,0,12,0,0,-12
3012,64,25324.071329524548,0.10464935254664821,1,1603,5790,4014,8201
3013,18,22174.7524302949,0.02678342820415339,1,1006,4838,2964,6796
3014,21,30212.663024328933,0.09722591355686272,1,1017,5373,3271,7627
3015,23,24718.6834872825,0.019504144610706466,1,167,16500,2524,18857
3016,56,26885.845653796157,0.07294625999986085,1,792,13980,3088,16276
3017,50,32187.44297156368,0.13235546370875212,1,94,4794,2530,7230
3018,43,21189.83005696838,0.2021906512867729,0,102,0,0,-102
3019,18,48152.83533477278,0.17729441265496695,1,1075,4939,2455,6319
3020,29,21665.596479471184,0.061322671150510724,1,188,5144,3881,8837
3021,20,22914.530373711357,0.20140936178213306,1,67,6140,16926,22999
3022,48,26737.341261424863,0.0019824877408750616,1,266,5598,2484,7816
3023,33,20981.90238897089,0.03290614302652378,1,333,9188,4774,13629
3024,43,21387.379218262762,0.0666224892671084,1,823,6299,4127,9603
3025,73,20047.52963231793,0.2811584991143879,1,112,5435,2421,7744
3026,49,20079.384709812675,0.025934778156327883,1,149,17465,3521,20837
3027,26,27201.636784566712,0.07083021554875887,1,970,40600,4849,44479
3028,18,90749.94300642515,0.06228473338654332,1,208,4790,9671,14253
3029,29,23935.355236639865,0.05945164066618627,0,39,0,0,-39
3030,27,44954.65196043491,0.009454150464805234,1,1038,4828,3820,7610
3031,50,38828.84213314471,0.326802373861821,1,103,7003,2836,9736
3032,43,20950.25288910264,0.36242993950395563,1,128,5906,2544,8322
3033,29,21631.58663854789,0.15800959655656763,1,508,5891,2807,8190
3034,19,29899.94704473309,0.05563873578219199,1,507,13600,3248,16341
3035,60,21167.097525711233,0.01006495441550261,1,520,8955,2745,11180
3036,44,20817.53340166229,0.1566103110775498,0,49,0,0,-49
3037,18,24311.242779208445,0.23524448334813472,1,252,4819,2302,6869
3038,72,22298.658065098494,0.1261186593175981,0,41,0,0,-41
3039,49,27755.33130826013,0.4161379783159079,1,1011,4724,2498,6211
3040,47,21183.106334639033,0.011182091279713105,1,233,5649,3583,8999
3041,28,29800.804121374636,0.12814799824757223,1,901,5782,6262,11143
3042,18,26248.892766619945,0.039648429859737384,1,103,17347,6379,23623
3043,47,44298.46298733313,0.27034571151132203,1,451,4906,2328,6783
3044,50,26974.930569267177,0.21534152268842255,0,1,0,0,-1
3045,20,27959.59472213012,0.006364862729861962,1,812,6093,3347,8628
3046,40,39606.331510592965,0.09300918688224499,1,412,8102,2987,10677
3047,35,23467.811511040432,0.060393308237138094,1,1972,7588,2427,8043
3048,66,34309.54871799304,0.20225653174976674,1,493,4920,2800,7227
3049,75,23797.02937019071,0.07054450566805602,1,902,6002,2284,7384
3050,44,22829.26120161167,0.10168928849471849,1,521,5381,2287,7147
3051,26,22111.935879610006,0.41230152193693226,0,190,0,0,-190
3052,19,27974.757693154203,0.30172303469353823,0,48,0,0,-48
3053,62,23695.654520201628,0.10384782083290064,1,1001,5762,2612,7373
3054,45,31589.4776280902,0.2545032751632604,1,324,4869,2859,7404
3055,36,46989.5543100341,0.014036702557241628,1,129,10071,3130,13072
3056,30,33538.15892931502,0.06984233967816449,1,209,4948,3155,7894
3057,53,24185.16671934551,0.10563404676629183,0,120,0,0,-120
3058,57,28303.60123645845,0.4374264706613044,0,29,0,0,-29
3059,46,23480.938172563932,0.024136837415253774,0,146,0,0,-146
3060,36,22196.578627352203,0.10459312408204126,1,107,5843,2723,8459
3061,22,20678.098443579613,0.036046858393054826,1,321,6037,2424,8140
3062,66,20937.76442896635,0.1857605770136381,1,478,4949,2895,7366
3063,24,34564.92366419125,0.15122926306916423,0,50,0,0,-50
3064,28,23267.01965601767,0.23553186168443713,1,400,5860,2233,7693
3065,21,20813.16370877904,0.010977257329011622,1,303,5545,2371,7613
3066,41,27564.92155695296,0.03144309587010669,1,416,5516,2553,7653
3067,58,26483.677317459344,0.03418407403713487,1,1656,9104,3036,10484
3068,36,22010.795526000016,0.27565170372789344,0,22,0,0,-22
3069,37,24606.28182021616,0.0812972382143003,1,975,5776,2946,7747
3070,55,25833.93549372713,0.22878736651419856,1,663,13123,2388,14848
3071,47,46617.60854182868,0.1751024477380829,1,1560,5886,3336,7662
3072,20,23059.68460824914,0.1950102671373796,0,36,0,0,-36
3073,74,20220.75518812837,0.17910825630982585,0,29,0,0,-29
3074,18,24488.281668697142,0.07824944386765466,1,1126,5676,3751,8301
3075,21,23255.18831785599,0.03831397893121394,1,468,9600,3850,12982
3076,24,21572.31023679087,0.09216607080760927,0,38,0,0,-38
3077,25,28103.352778852382,0.06747612935774043,0,19,0,0,-19
3078,18,26296.78213091555,0.06641383974685972,0,45,0,0,-45
3079,68,25546.29511589146,0.1855748698509174,1,284,4996,5176,9888
3080,54,24493.649177028037,0.17963451199102495,0,12,0,0,-12
3081,67,20698.496521368885,0.3832551685357914,1,1507,4725,2485,5703
3082,38,28989.380473536563,0.20155779937154095,1,84,11398,2370,13684
3083,49,34890.768424733615,0.09662629883892178,0,37,0,0,-37
3084,30,42472.43855539946,0.02443815705064382,1,257,10411,3851,14005
3085,44,50043.0111213507,0.28813863266820366,1,384,7377,6662,13655
3086,21,27820.27824902897,0.07231366475453041,1,1050,5652,2469,7071
3087,47,20813.76034250116,0.04589171065205502,1,537,7287,5806,12556
3088,25,21462.802398227162,0.11237683771413519,0,64,0,0,-64
3089,51,26729.552150265004,0.0356089711029687,1,49,8874,2469,11294
3090,21,45721.72269926793,0.13114201386241628,1,150,16977,2472,19299
3091,26,37416.93684029159,0.05777706351553479,1,130,9215,2316,11401
3092,23,31898.439689111816,0.16595916646804368,1,860,5120,2429,6689
3093,20,23174.04312213512,0.06738560468438974,1,760,6826,3347,9413
3094,18,33559.482706858886,0.14584504104219898,1,462,5266,3309,8113
3095,34,21376.67564497216,0.013601043167793491,1,266,8754,7514,16002
3096,38,20555.827642843797,0.16628562933016297,0,121,0,0,-121
3097,48,23879.94883464784,0.029413422821725994,1,342,6667,2404,8729
3098,27,37615.38295017693,0.10317700228466152,0,71,0,0,-71
3099,71,20578.51295034652,0.20105807636879575,1,148,6100,2373,8325
3100,24,21477.679856957293,0.22815873044929877,1,561,21083,3338,23860
3101,22,37140.83883692894,0.1792088186310654,1,377,5697,4697,10017
3102,22,25051.08877499819,0.10166750823186405,0,28,0,0,-28
3103,67,23738.7665266168,0.04974220706149627,1,444,5479,2941,7976
3104,51,25544.413035688143,0.1132943965318296,0,42,0,0,-42
3105,53,20720.328148222987,0.02101371569358948,1,1045,6009,2332,7296
3106,18,25033.78668989487,0.14157128569697094,1,865,17049,3199,19383
3107,36,62087.50857293704,0.13535030609870805,1,284,6357,2827,8900
3108,23,24884.17868490574,0.10789596308489463,1,320,9082,3624,12386
3109,24,48281.46113986579,0.10791304385467078,0,26,0,0,-26
3110,42,22408.386632503494,0.11845102649489005,0,34,0,0,-34
3111,19,35737.138820321095,0.056615034390231515,0,95,0,0,-95
3112,25,20349.28953168497,0.17082745991926282,1,249,5616,7041,12408
3113,31,20039.17144227602,0.20832435300031998,1,219,51439,2410,53630
3114,25,21240.448456105238,0.031557287962394036,1,536,6822,2370,8656
3115,47,20857.692780122892,0.034448178387198464,0,89,0,0,-89
3116,42,21510.120280630046,0.18329281453474539,0,2,0,0,-2
3117,29,25453.86484472627,0.19696160942050342,1,890,4836,4985,8931
3118,50,28699.05423714493,0.02202693768177237,1,96,5922,2601,8427
3119,54,26434.333915530664,0.06869613001225763,1,1290,9641,2271,10622
3120,61,28432.04611833676,0.12289663958346671,1,1803,16476,2370,17043
3121,19,31356.770611725868,0.13857594159590103,1,217,219329,3719,222831
3122,19,20850.86898186937,0.06082589565559855,1,886,7664,3833,10611
3123,37,20848.191288584258,0.09048100261839888,1,134,7322,2651,9839
3124,33,21598.319872628595,0.15264076193151427,1,1676,6793,2382,7499
3125,29,21358.82652637501,0.27579541287529935,0,15,0,0,-15
3126,45,25405.64313395462,0.15548908015040602,1,1541,5761,2522,6742
3127,40,22950.59334478174,0.03461381220259241,1,1261,18814,2315,19868
3128,37,24237.735340791438,0.07893076994638588,1,356,4856,3074,7574
3129,31,27160.120035827254,0.13364623418438507,1,680,6246,3317,8883
3130,51,30928.971823884072,0.023527503897018555,1,1001,5793,2636,7428
3131,33,23234.776774506452,0.2048577402149036,1,367,4776,2738,7147
3132,29,27875.248721466014,0.009418524410599096,1,606,5210,2395,6999
3133,32,20556.677398243348,0.010793031959833018,1,330,8863,3279,11812
3134,26,25265.464532349786,0.3469792186156213,0,122,0,0,-122
3135,28,20813.20701494758,0.180911241797891,0,155,0,0,-155
3136,30,25376.481426690298,0.05588251125829591,1,177,15143,5707,20673
3137,42,22409.381723323593,0.0940863729480443,1,243,4925,3171,7853
3138,35,21399.633976567693,0.053249708424691566,1,128,4995,2237,7104
3139,18,21351.14353869211,0.04593723909931938,1,623,7687,3371,10435
3140,31,43650.1921246295,0.10178840410284791,1,492,6018,2408,7934
3141,55,21349.98324950243,0.1406596356478199,1,73,8604,5878,14409
3142,43,26525.646843988132,0.02947819353999095,0,67,0,0,-67
3143,43,50731.33551050286,0.23973569854947904,0,89,0,0,-89
3144,27,36822.08558190823,0.03643801824856247,1,587,5218,2690,7321
3145,23,30313.43564644052,0.16140552786695478,1,1057,10471,2328,11742
3146,33,84337.39702659239,0.11442273479591086,1,179,11116,3393,14330
3147,24,32031.06225443948,0.036690319293589506,0,11,0,0,-11
3148,20,74812.01050215893,0.503888839622447,0,85,0,0,-85
3149,24,37897.95896692628,0.049766018343361085,1,370,5710,2342,7682
3150,50,32223.36856221415,0.024452738610657457,1,714,31070,3281,33637
3151,24,22116.148079076487,0.013756140169268849,1,504,7841,2799,10136
3152,64,30943.08984597953,0.027632437476280913,1,1536,6699,2558,7721
3153,74,21691.13556043733,0.018666187360040457,1,685,4961,3830,8106
3154,22,28089.69004858175,0.007584198715225763,0,1,0,0,-1
3155,50,35586.91448958004,0.10041094674548452,1,923,5541,2427,7045
3156,20,32541.873500775433,0.03845281814793958,1,268,7834,2569,10135
3157,70,47324.51707264608,0.2675626282006025,1,1400,6061,4617,9278
3158,50,35975.23405070873,0.22350200519608984,0,37,0,0,-37
3159,33,25078.437166131727,0.09407601752821194,0,105,0,0,-105
3160,18,24107.88005614122,0.016920492156432484,1,248,5580,2417,7749
3161,55,20079.040146274067,0.31382004190935414,1,255,8801,2383,10929
3162,44,26016.790105220418,0.1287477269071198,1,96,7016,2966,9886
3163,34,21527.26536430102,0.04249554685593119,1,64,4906,2520,7362
3164,27,25471.424500775127,0.03630628541821454,1,77,8846,4583,13352
3165,20,21703.892718260966,0.06308254059844288,1,225,8669,2348,10792
3166,47,23968.849373512665,0.15270637918669516,1,358,10431,2606,12679
3167,51,73601.89682546825,0.01811950787794482,1,295,5617,2423,7745
3168,39,31125.28384571571,0.08181864525117817,0,69,0,0,-69
3169,35,24479.76588469551,0.09336597520021088,0,19,0,0,-19
3170,29,24355.802213651867,0.1742205105061132,1,593,10366,2421,12194
3171,23,34226.50424096582,0.04172641933024416,1,401,4763,2891,7253
3172,45,21501.5372390669,0.01188808549422211,1,77,5208,2868,7999
3173,24,22872.026943529065,0.2483340628434247,0,76,0,0,-76
3174,62,53435.094513061114,0.15709297812932213,1,80,7001,3155,10076
3175,74,23157.739446443033,0.005052783536415505,0,9,0,0,-9
3176,48,49875.651731499274,0.08391850935073712,1,109,6906,4579,11376
3177,42,20243.429525629683,0.07468327684948306,0,47,0,0,-47
3178,53,27079.14107115871,0.14929840353474805,0,46,0,0,-46
3179,34,34505.31186093243,0.06507351922167534,1,584,5950,2530,7896
3180,41,33857.06967103788,0.4582411632428495,0,12,0,0,-12
3181,23,21898.175385600993,0.03719333318082187,1,446,4857,3742,8153
3182,51,24654.396097530098,0.23369089772875953,1,393,5513,11481,16601
3183,27,27903.929816000327,0.10537281298759797,1,578,7319,3078,9819
3184,65,20315.162442319855,0.10139837850429816,0,7,0,0,-7
3185,65,23632.881918356466,0.01452402706465542,1,358,6121,2748,8511
3186,27,49969.26743097305,0.04331319112012377,1,613,6742,5804,11933
