"client_rk","visit_dttm","account_rk","registration_dttm","application_rk","game_rk","application_dttm","game_dttm","game_flg","finish_flg","games_played","games_finished"
2261,2022-10-12 15:37:07.792,138,2022-10-13 02:26:02.515,,,,,,,,
2277,2022-10-29 04:53:55.470,,,,,,,,,,
2293,2022-11-15 17:47:24.974,,,,,,,,,,
2314,2022-11-12 21:48:33.776,,,,,,,,,,
2330,2022-09-23 18:34:52.113,,,,,,,,,,
2346,2023-01-29 13:34:08.928,,,,,,,,,,
2362,2022-10-12 04:43:22.950,,,,,,,,,,
2378,2022-09-01 04:50:51.041,415,2022-09-01 22:58:12.632,,,,,,,,
2394,2022-12-31 12:19:38.834,,,,,,,,,,
2410,2023-01-19 04:01:30.429,,,,,,,,,,
2426,2023-01-28 15:54:48.125,,,,,,,,,,
2442,2022-10-10 12:11:26.780,,,,,,,,,,
2458,2022-10-29 22:27:02.737,,,,,,,,,,
2474,2023-01-21 16:22:38.938,,,,,,,,,,
2490,2022-10-10 04:12:53.455,,,,,,,,,,
2506,2022-10-09 06:55:58.824,,,,,,,,,,
2522,2022-11-20 22:58:36.686,,,,,,,,,,
2538,2022-10-24 18:48:01.494,482,2022-10-25 10:23:45.537,,,,,,,,
2554,2022-09-21 21:32:27.647,,,,,,,,,,
2571,2023-01-21 06:12:10.700,146,2023-01-21 13:14:04.208,,,,,,,,
2587,2022-09-01 11:06:21.667,,,,,,,,,,
2603,2022-10-22 22:15:54.763,396,2022-10-23 06:43:53.017,,,,,,,,
2619,2023-01-13 04:20:21.008,,,,,,,,,,
2635,2022-10-15 19:37:54.394,649,2022-10-16 19:03:07.672,464,2,2022-10-23 08:33:06.754,2022-12-06 06:21:52.895,1,1,1,1
2651,2023-01-12 13:45:14.412,1004,2023-01-13 10:58:44.279,,,,,,,,
2667,2022-11-09 15:18:10.742,193,2022-11-10 14:08:53.417,,,,,,,,
2683,2022-09-15 14:37:20.812,,,,,,,,,,
2699,2022-12-04 06:37:57.442,,,,,,,,,,
2715,2023-01-06 15:41:45.405,47,2023-01-07 10:13:10.632,,,,,,,,
2731,2022-10-31 04:27:22.168,,,,,,,,,,
2747,2022-12-14 17:37:33.591,507,2022-12-15 07:34:57.074,328,62,2022-12-27 16:25:02.905,2023-01-07 00:40:37.160,1,1,1,1
2763,2022-10-06 17:38:50.909,,,,,,,,,,
2779,2022-11-03 21:07:19.623,,,,,,,,,,
2795,2023-01-13 01:04:22.337,842,2023-01-13 02:33:47.202,333,406,2023-01-19 08:10:48.464,2023-02-03 16:03:52.254,0,0,0,0
2811,2023-01-02 23:26:24.056,,,,,,,,,,
2816,2022-11-12 03:04:37.013,252,2022-11-12 20:52:52.455,,,,,,,,
2832,2023-01-05 21:37:41.443,,,,,,,,,,
2848,2022-12-17 12:40:03.263,,,,,,,,,,
2864,2022-11-28 23:23:00.145,,,,,,,,,,
2880,2023-01-23 10:14:20.438,,,,,,,,,,
2896,2022-11-23 18:53:35.934,,,,,,,,,,
2912,2022-10-08 21:18:29.390,247,2022-10-09 05:16:14.121,,,,,,,,
2928,2022-11-12 13:44:47.372,,,,,,,,,,
2944,2022-11-27 10:43:32.428,,,,,,,,,,
2960,2022-09-03 11:26:16.875,,,,,,,,,,
2976,2022-10-09 12:23:32.525,567,2022-10-09 19:07:47.420,,,,,,,,
2992,2022-12-25 19:20:18.836,,,,,,,,,,
3008,2022-10-06 06:44:08.675,,,,,,,,,,
3024,2022-11-09 03:37:15.129,,,,,,,,,,
3040,2022-12-14 16:57:43.565,241,2022-12-15 04:24:28.799,,,,,,,,
3056,2022-09-11 09:23:45.083,,,,,,,,,,
3073,2022-10-03 02:20:39.141,830,2022-10-03 04:25:48.742,,,,,,,,
3089,2022-12-30 10:52:02.106,,,,,,,,,,
3105,2022-10-24 20:29:44.625,89,2022-10-25 20:18:29.091,,,,,,,,
3121,2022-11-21 16:48:10.898,,,,,,,,,,
3137,2022-10-22 22:05:03.344,743,2022-10-23 05:39:44.749,115,354,2022-10-31 13:01:16.135,2023-03-23 12:16:25.329,0,0,0,0
3153,2022-10-25 08:28:34.565,,,,,,,,,,
3169,2022-09-10 20:04:06.266,,,,,,,,,,
3185,2022-09-14 22:15:18.619,,,,,,,,,,
3201,2023-01-12 00:17:25.004,,,,,,,,,,
3217,2022-12-08 04:10:38.869,,,,,,,,,,
3233,2022-09-24 13:23:41.318,648,2022-09-25 02:35:32.933,215,421,2022-10-03 20:45:40.791,2022-10-09 22:19:21.261,1,1,3,2
3233,2022-09-24 13:23:41.318,648,2022-09-25 02:35:32.933,9,71,2022-10-03 10:55:14.532,2022-12-15 07:22:17.023,1,0,3,2
3233,2022-09-24 13:23:41.318,648,2022-09-25 02:35:32.933,60,322,2022-09-25 23:20:49.469,2022-11-01 21:33:17.026,1,1,3,2
3249,2022-10-12 07:24:47.970,,,,,,,,,,
3265,2022-12-15 17:13:38.936,,,,,,,,,,
3281,2022-10-24 23:05:51.219,,,,,,,,,,
3297,2022-10-28 16:02:24.795,,,,,,,,,,
3313,2023-01-12 15:00:05.277,,,,,,,,,,
3334,2022-11-12 13:54:17.513,,,,,,,,,,
3350,2022-09-24 16:21:29.869,,,,,,,,,,
3366,2022-12-29 20:05:27.356,,,,,,,,,,
3382,2023-01-06 00:34:49.374,,,,,,,,,,
3398,2022-12-03 20:42:45.442,,,,,,,,,,
3414,2022-10-25 21:37:29.490,,,,,,,,,,
3430,2022-09-13 15:38:00.924,,,,,,,,,,
10,2023-01-01 01:20:45.783,164,2023-01-01 12:47:29.237,,,,,,,,
26,2022-09-19 12:02:15.632,277,2022-09-19 13:10:28.918,,,,,,,,
42,2022-10-18 02:43:13.831,918,2022-10-18 20:02:21.168,,,,,,,,
58,2022-12-10 23:17:18.434,,,,,,,,,,
74,2022-09-12 16:58:41.170,,,,,,,,,,
90,2022-11-21 09:00:38.409,465,2022-11-21 15:25:34.005,,,,,,,,
106,2022-12-03 21:06:18.789,,,,,,,,,,
122,2022-12-15 20:59:17.238,165,2022-12-15 22:51:48.981,,,,,,,,
138,2022-10-05 06:02:17.959,,,,,,,,,,
154,2022-09-03 08:49:37.907,,,,,,,,,,
170,2022-09-28 22:10:42.076,,,,,,,,,,
186,2022-10-13 08:15:07.438,,,,,,,,,,
202,2023-01-22 11:34:01.185,,,,,,,,,,
218,2023-01-10 18:49:48.131,965,2023-01-11 12:30:52.209,,,,,,,,
234,2023-01-13 17:55:28.987,,,,,,,,,,
250,2022-11-27 03:03:48.095,,,,,,,,,,
261,2022-10-16 04:18:32.271,,,,,,,,,,
277,2022-12-15 02:59:11.936,,,,,,,,,,
293,2022-12-26 17:07:47.280,,,,,,,,,,
309,2022-10-21 23:13:57.802,,,,,,,,,,
325,2022-12-30 14:55:26.388,959,2022-12-31 01:56:19.434,,,,,,,,
341,2022-09-28 03:51:39.089,,,,,,,,,,
357,2023-01-30 05:34:00.588,,,,,,,,,,
373,2022-10-07 16:23:05.204,,,,,,,,,,
389,2022-10-24 18:42:01.629,66,2022-10-25 13:41:02.091,,,,,,,,
405,2022-12-15 14:11:40.436,,,,,,,,,,
421,2022-09-26 21:49:23.354,689,2022-09-27 07:07:04.005,,,,,,,,
437,2022-11-13 08:42:02.652,,,,,,,,,,
453,2022-12-24 08:57:56.161,857,2022-12-24 21:45:29.640,,,,,,,,
469,2023-01-15 20:39:31.457,,,,,,,,,,
485,2022-11-26 07:51:32.470,,,,,,,,,,
501,2023-01-04 03:27:18.130,,,,,,,,,,
512,2023-01-04 00:20:16.055,795,2023-01-04 05:09:49.087,,,,,,,,
528,2022-11-25 21:23:47.434,,,,,,,,,,
544,2023-01-02 15:50:32.020,668,2023-01-03 11:34:24.202,91,399,2023-01-11 17:26:12.304,2023-01-14 05:21:49.091,1,1,1,1
560,2023-01-01 17:44:48.734,,,,,,,,,,
576,2023-01-30 12:05:00.556,,,,,,,,,,
592,2022-09-16 00:26:11.443,,,,,,,,,,
608,2022-11-16 08:04:29.146,,,,,,,,,,
624,2022-09-24 03:23:28.698,,,,,,,,,,
640,2023-01-19 15:55:57.712,,,,,,,,,,
656,2022-12-20 09:40:25.316,,,,,,,,,,
672,2022-12-24 05:21:02.113,,,,,,,,,,
688,2023-01-19 22:18:47.925,,,,,,,,,,
704,2022-09-04 21:41:51.581,,,,,,,,,,
720,2022-09-12 03:06:47.169,,,,,,,,,,
736,2022-11-30 22:13:50.916,,,,,,,,,,
752,2022-09-28 11:57:57.497,,,,,,,,,,
779,2022-12-26 15:02:11.303,,,,,,,,,,
795,2022-10-26 05:08:55.307,,,,,,,,,,
811,2022-10-14 17:08:13.061,273,2022-10-15 00:21:50.689,,,,,,,,
827,2022-09-17 04:42:03.223,,,,,,,,,,
843,2022-12-17 00:40:59.804,342,2022-12-18 00:10:20.310,,,,,,,,
859,2022-12-03 14:47:10.544,,,,,,,,,,
875,2022-12-13 15:57:13.094,,,,,,,,,,
891,2022-11-27 17:11:14.901,,,,,,,,,,
907,2022-12-27 21:09:55.501,,,,,,,,,,
923,2022-09-15 03:37:15.375,,,,,,,,,,
939,2022-12-23 09:43:40.190,,,,,,,,,,
955,2022-11-11 07:12:07.359,,,,,,,,,,
971,2022-11-14 00:00:12.716,180,2022-11-14 22:58:04.919,,,,,,,,
987,2022-12-09 22:18:21.949,109,2022-12-10 05:51:43.937,,,,,,,,
1003,2022-09-04 13:38:44.973,615,2022-09-05 11:23:44.405,167,19,2022-09-13 23:42:13.458,2022-10-02 03:32:36.646,1,0,1,0
1003,2022-09-04 13:38:44.973,615,2022-09-05 11:23:44.405,40,89,2022-09-07 09:42:52.347,2023-02-06 18:29:25.215,0,0,1,0
1003,2022-09-04 13:38:44.973,615,2022-09-05 11:23:44.405,142,200,2022-09-13 23:00:05.672,2023-03-03 16:45:15.365,0,0,1,0
1019,2022-12-06 03:41:21.965,,,,,,,,,,
1030,2022-11-28 11:44:15.662,,,,,,,,,,
1046,2022-12-19 05:51:32.544,518,2022-12-19 16:09:13.167,104,448,2022-12-23 03:27:30.702,2023-02-19 00:16:13.693,0,0,0,0
1062,2022-12-12 11:58:09.846,,,,,,,,,,
1078,2022-09-12 13:37:58.726,,,,,,,,,,
1094,2022-10-15 18:58:27.547,,,,,,,,,,
1110,2022-12-10 13:02:46.437,333,2022-12-10 15:44:12.571,,,,,,,,
1126,2022-11-24 12:25:38.726,925,2022-11-24 20:40:18.200,,,,,,,,
1142,2022-10-11 09:51:04.467,,,,,,,,,,
1158,2022-11-16 23:24:19.565,,,,,,,,,,
1174,2023-01-18 16:31:24.344,,,,,,,,,,
1190,2022-12-24 03:34:50.333,,,,,,,,,,
1206,2023-01-03 21:37:54.876,304,2023-01-04 18:53:21.252,,,,,,,,
1222,2022-11-18 12:38:28.202,529,2022-11-18 20:59:01.952,381,431,2022-11-18 21:20:46.922,2023-03-01 01:45:48.902,0,0,0,0
1238,2023-01-18 12:36:17.593,,,,,,,,,,
1254,2022-09-29 13:40:05.251,887,2022-09-30 10:00:23.639,,,,,,,,
1270,2022-09-21 07:52:35.172,,,,,,,,,,
1281,2023-01-15 11:11:20.212,,,,,,,,,,
1297,2022-11-06 15:44:40.326,,,,,,,,,,
1313,2022-09-03 13:49:52.086,,,,,,,,,,
1329,2022-12-16 06:27:48.613,,,,,,,,,,
1345,2022-09-10 12:16:55.067,305,2022-09-11 03:09:24.981,,,,,,,,
1361,2023-01-13 03:46:39.645,,,,,,,,,,
1377,2022-10-01 07:18:36.768,,,,,,,,,,
1393,2022-12-22 23:18:48.100,,,,,,,,,,
1409,2022-12-14 12:41:11.170,65,2022-12-15 07:00:55.825,,,,,,,,
1425,2022-11-20 01:15:51.915,,,,,,,,,,
1441,2022-10-27 23:53:48.534,483,2022-10-28 00:59:30.997,,,,,,,,
1457,2022-12-15 17:20:10.548,,,,,,,,,,
1473,2022-09-23 21:36:44.102,,,,,,,,,,
1489,2022-12-26 21:57:12.469,,,,,,,,,,
1505,2022-11-11 17:25:23.568,,,,,,,,,,
1521,2022-11-11 21:09:10.473,,,,,,,,,,
1548,2022-11-17 18:24:41.744,,,,,,,,,,
1564,2022-09-26 09:26:20.078,64,2022-09-26 17:42:12.914,,,,,,,,
1580,2022-10-24 14:01:10.862,,,,,,,,,,
1596,2023-01-12 21:37:30.110,,,,,,,,,,
1612,2022-09-21 17:11:36.468,,,,,,,,,,
1628,2022-11-04 06:45:30.923,,,,,,,,,,
1644,2022-10-05 00:41:12.982,,,,,,,,,,
1660,2023-01-29 14:07:41.369,,,,,,,,,,
1676,2022-10-08 03:58:04.095,178,2022-10-09 00:53:20.066,,,,,,,,
1692,2022-09-14 20:47:28.644,535,2022-09-15 13:13:43.909,310,344,2022-09-17 10:31:16.635,2022-11-01 22:23:17.372,1,1,1,1
1692,2022-09-14 20:47:28.644,535,2022-09-15 13:13:43.909,137,90,2022-09-16 16:56:28.254,2023-03-10 03:52:51.054,0,0,1,1
1692,2022-09-14 20:47:28.644,535,2022-09-15 13:13:43.909,438,452,2022-09-15 13:55:49.195,2022-09-16 10:44:52.347,0,0,1,1
1708,2022-09-09 08:01:56.162,,,,,,,,,,
1724,2022-10-12 08:09:34.235,,,,,,,,,,
1740,2023-02-01 07:24:27.738,,,,,,,,,,
1756,2022-12-29 04:40:04.892,,,,,,,,,,
1772,2023-01-26 06:56:51.710,878,2023-01-26 12:06:15.451,,,,,,,,
1788,2023-01-08 20:33:34.437,,,,,,,,,,
1799,2023-01-23 21:18:47.393,,,,,,,,,,
1815,2023-02-01 10:14:16.596,,,,,,,,,,
1831,2023-01-07 09:01:31.002,,,,,,,,,,
1847,2022-09-15 18:23:47.287,,,,,,,,,,
1863,2023-01-22 17:31:54.170,186,2023-01-22 18:27:31.597,,,,,,,,
1879,2022-11-03 04:23:22.015,,,,,,,,,,
1895,2022-11-30 21:46:02.254,528,2022-12-01 13:12:17.643,,,,,,,,
1911,2022-12-04 01:15:37.954,,,,,,,,,,
1927,2022-11-29 12:17:34.540,768,2022-11-30 03:14:45.610,37,334,2022-12-08 01:56:35.443,2023-02-02 17:05:43.330,0,0,0,0
1943,2022-11-09 02:24:22.277,288,2022-11-09 16:28:21.503,,,,,,,,
1959,2022-10-31 07:02:58.929,221,2022-10-31 14:44:02.760,,,,,,,,
1975,2023-01-19 11:29:31.756,147,2023-01-19 21:58:59.026,,,,,,,,
1991,2023-01-07 08:43:41.813,,,,,,,,,,
2007,2023-01-16 01:58:15.557,,,,,,,,,,
2023,2022-10-02 04:07:14.880,360,2022-10-02 09:36:39.795,,,,,,,,
2039,2022-10-04 14:01:43.144,60,2022-10-04 19:38:18.890,,,,,,,,
2050,2022-12-30 07:45:25.564,,,,,,,,,,
2066,2022-09-18 15:19:07.018,,,,,,,,,,
2082,2022-09-22 12:59:01.197,93,2022-09-23 12:33:09.112,,,,,,,,
2098,2022-11-10 07:24:11.238,463,2022-11-10 17:08:24.872,116,11,2022-11-18 05:30:32.315,2023-01-29 09:54:54.953,1,0,1,0
2114,2022-12-19 23:55:54.400,,,,,,,,,,
2130,2023-01-07 21:53:32.458,,,,,,,,,,
2146,2022-09-21 05:29:35.451,,,,,,,,,,
2162,2023-01-07 14:40:46.154,190,2023-01-08 03:22:44.453,,,,,,,,
2178,2022-11-13 11:21:33.314,,,,,,,,,,
2194,2023-01-15 19:34:28.980,504,2023-01-15 21:14:49.519,209,413,2023-01-28 06:04:55.350,2023-02-22 08:56:15.697,0,0,0,0
2194,2023-01-15 19:34:28.980,504,2023-01-15 21:14:49.519,408,8,2023-01-23 03:35:59.401,2023-03-10 07:08:11.413,0,0,0,0
2210,2022-10-15 03:37:52.188,72,2022-10-16 01:22:28.034,,,,,,,,
2226,2022-09-06 11:09:09.099,,,,,,,,,,
2242,2022-10-02 16:23:11.116,602,2022-10-03 08:45:17.706,,,,,,,,
2258,2022-10-09 05:30:02.891,,,,,,,,,,
2274,2022-12-15 17:39:08.611,250,2022-12-15 22:17:19.576,,,,,,,,
2290,2022-11-14 11:05:11.945,,,,,,,,,,
2317,2022-12-16 22:08:47.173,,,,,,,,,,
2333,2022-09-01 16:14:22.750,,,,,,,,,,
2349,2022-09-20 09:35:13.812,,,,,,,,,,
2365,2022-11-13 05:58:04.134,131,2022-11-13 12:39:37.080,,,,,,,,
2381,2022-11-12 10:52:58.009,,,,,,,,,,
2397,2022-11-09 19:30:07.382,966,2022-11-10 18:29:36.588,,,,,,,,
2413,2022-11-19 21:13:43.508,580,2022-11-20 04:10:57.613,,,,,,,,
2429,2022-10-11 14:54:43.023,,,,,,,,,,
2445,2022-12-20 18:48:05.107,,,,,,,,,,
2461,2023-01-14 03:20:40.985,,,,,,,,,,
2477,2022-09-21 17:50:01.505,356,2022-09-22 10:43:03.935,,,,,,,,
2493,2022-09-02 18:18:07.288,,,,,,,,,,
2509,2023-01-25 02:14:25.686,,,,,,,,,,
2525,2022-10-10 05:28:51.248,,,,,,,,,,
2541,2022-12-20 20:49:34.748,,,,,,,,,,
2557,2022-10-26 04:32:37.453,,,,,,,,,,
2568,2022-11-16 15:32:47.431,,,,,,,,,,
2584,2023-01-02 05:07:34.241,,,,,,,,,,
2600,2023-01-29 20:10:11.888,,,,,,,,,,
2616,2022-11-18 14:02:04.454,902,2022-11-18 15:53:11.503,,,,,,,,
2632,2022-11-15 23:12:37.006,,,,,,,,,,
2648,2022-10-22 17:00:06.050,655,2022-10-23 01:19:47.413,,,,,,,,
2664,2023-01-15 05:51:16.073,564,2023-01-15 11:36:26.964,192,182,2023-01-28 23:43:03.473,2023-02-17 22:44:13.552,0,0,0,0
2664,2023-01-15 05:51:16.073,564,2023-01-15 11:36:26.964,391,434,2023-01-23 03:19:52.959,2023-02-21 00:49:47.968,0,0,0,0
2680,2022-10-23 15:52:32.901,,,,,,,,,,
2696,2022-10-24 19:18:03.442,,,,,,,,,,
2712,2022-12-14 02:27:00.004,,,,,,,,,,
2728,2023-01-06 15:48:10.245,586,2023-01-06 16:25:46.658,389,428,2023-01-16 23:42:12.333,2023-02-02 23:34:46.324,0,0,0,0
2744,2022-11-27 05:49:35.679,,,,,,,,,,
2760,2022-12-15 21:04:00.880,946,2022-12-16 07:26:48.478,,,,,,,,
2776,2022-09-08 23:14:20.941,,,,,,,,,,
2792,2022-11-17 07:52:56.190,,,,,,,,,,
2808,2022-10-01 16:07:53.664,877,2022-10-01 16:53:40.495,,,,,,,,
2819,2022-10-19 12:45:06.204,,,,,,,,,,
2835,2022-09-07 17:44:12.194,,,,,,,,,,
2851,2022-12-26 17:10:26.224,,,,,,,,,,
2867,2022-09-12 11:47:34.879,690,2022-09-12 20:23:03.725,,,,,,,,
2883,2023-01-05 17:06:59.906,831,2023-01-05 18:34:05.375,171,444,2023-01-16 02:54:23.076,2023-02-03 16:50:13.948,0,0,0,0
2883,2023-01-05 17:06:59.906,831,2023-01-05 18:34:05.375,382,30,2023-01-09 05:13:04.937,2023-02-18 14:48:44.008,0,0,0,0
2899,2023-01-30 20:11:09.206,,,,,,,,,,
2915,2022-09-30 22:37:14.361,,,,,,,,,,
2931,2022-12-29 13:48:54.405,536,2022-12-30 02:56:15.009,,,,,,,,
2947,2022-12-03 14:29:44.688,,,,,,,,,,
2963,2022-09-29 17:40:20.843,,,,,,,,,,
2979,2022-11-10 22:32:36.044,,,,,,,,,,
2995,2022-09-12 14:09:50.354,,,,,,,,,,
3011,2023-01-01 14:48:05.611,,,,,,,,,,
3027,2022-12-21 00:50:09.312,,,,,,,,,,
3043,2022-12-27 20:44:26.154,,,,,,,,,,
3059,2022-12-10 20:14:12.950,,,,,,,,,,
3086,2022-12-03 21:44:23.944,,,,,,,,,,
3102,2022-12-28 10:29:15.984,,,,,,,,,,
3118,2022-10-15 13:30:24.799,,,,,,,,,,
3134,2022-11-17 01:16:33.285,,,,,,,,,,
3150,2022-09-01 13:49:27.129,368,2022-09-01 18:24:38.430,,,,,,,,
3166,2023-01-05 13:50:04.895,,,,,,,,,,
3182,2022-11-24 09:32:31.592,,,,,,,,,,
3198,2022-11-03 05:04:51.027,,,,,,,,,,
3214,2022-11-07 21:57:45.888,,,,,,,,,,
3230,2022-12-22 02:10:52.445,,,,,,,,,,
3246,2022-11-08 11:12:40.578,,,,,,,,,,
3262,2022-11-01 17:59:24.604,,,,,,,,,,
3278,2022-12-16 23:17:43.161,,,,,,,,,,
3294,2023-01-20 10:04:21.344,149,2023-01-20 23:35:17.063,,,,,,,,
3310,2022-12-01 05:25:29.802,,,,,,,,,,
3326,2023-02-01 11:48:46.864,,,,,,,,,,
3337,2023-01-05 06:21:52.000,88,2023-01-06 02:11:42.893,,,,,,,,
3353,2022-12-15 16:25:37.116,,,,,,,,,,
3369,2022-09-18 01:38:33.860,701,2022-09-19 01:36:14.553,,,,,,,,
3385,2023-01-13 21:36:43.560,,,,,,,,,,
3401,2022-10-28 19:37:34.585,,,,,,,,,,
3417,2022-09-09 16:27:04.523,,,,,,,,,,
3433,2022-12-29 15:52:18.187,240,2022-12-29 22:38:50.459,,,,,,,,
3449,2022-12-24 19:30:10.328,,,,,,,,,,
3465,2022-11-27 14:22:39.960,374,2022-11-28 08:09:22.571,,,,,,,,
3481,2022-09-08 09:32:17.757,348,2022-09-08 11:46:31.649,,,,,,,,
3497,2023-01-31 23:31:45.497,,,,,,,,,,
3513,2022-11-01 04:12:40.237,945,2022-11-01 08:05:27.882,,,,,,,,
3529,2022-11-06 12:01:15.187,,,,,,,,,,
3545,2023-01-11 00:26:12.356,,,,,,,,,,
3561,2022-11-26 04:25:04.035,,,,,,,,,,
3577,2023-01-04 11:25:40.675,,,,,,,,,,
3588,2022-11-07 04:00:37.181,,,,,,,,,,
3604,2022-09-20 05:13:26.672,,,,,,,,,,
3620,2022-10-27 02:21:25.553,,,,,,,,,,
3636,2023-01-28 14:28:15.351,,,,,,,,,,
3652,2023-01-30 11:24:09.079,,,,,,,,,,
3668,2022-11-29 03:47:46.595,637,2022-11-30 01:20:02.321,,,,,,,,
3684,2022-10-12 10:02:12.645,177,2022-10-13 04:41:55.210,,,,,,,,
3645,2022-11-23 01:28:27.808,,,,,,,,,,
3661,2022-11-01 02:14:14.980,,,,,,,,,,
3677,2022-10-21 21:26:56.468,,,,,,,,,,
3693,2023-01-11 15:33:13.214,328,2023-01-12 07:26:41.936,,,,,,,,
3709,2022-10-18 02:30:15.923,,,,,,,,,,
3725,2022-11-12 00:18:02.916,,,,,,,,,,
3741,2022-12-22 09:22:47.496,269,2022-12-23 01:55:49.488,,,,,,,,
3757,2023-01-28 02:16:06.995,,,,,,,,,,
3773,2022-11-21 01:39:33.255,,,,,,,,,,
3789,2022-11-23 05:47:34.902,820,2022-11-23 19:04:46.722,,,,,,,,
3805,2022-12-26 11:30:17.862,670,2022-12-26 19:19:27.508,388,66,2023-01-09 03:32:59.796,2023-03-01 08:14:33.913,0,0,0,0
3805,2022-12-26 11:30:17.862,670,2022-12-26 19:19:27.508,21,38,2023-01-07 00:53:03.371,2023-03-12 05:23:52.073,0,0,0,0
3821,2022-12-11 21:51:41.566,437,2022-12-12 21:27:45.178,,,,,,,,
3837,2022-12-11 08:36:06.298,,,,,,,,,,
3842,2022-12-19 14:35:36.887,,,,,,,,,,
3858,2022-12-08 12:10:21.372,,,,,,,,,,
3874,2022-10-23 13:14:02.835,,,,,,,,,,
3890,2022-11-13 22:40:37.906,,,,,,,,,,
3906,2022-09-29 18:23:51.053,,,,,,,,,,
3922,2023-01-23 14:33:11.770,,,,,,,,,,
3938,2022-12-03 18:20:05.753,,,,,,,,,,
3954,2022-09-06 21:47:11.265,,,,,,,,,,
3970,2022-09-04 20:28:57.385,573,2022-09-05 18:40:29.716,76,388,2022-09-10 11:01:01.146,2023-03-09 06:00:21.726,0,0,0,0
3970,2022-09-04 20:28:57.385,573,2022-09-05 18:40:29.716,24,3,2022-09-12 11:46:26.810,2023-03-10 03:25:50.847,0,0,0,0
3986,2023-01-15 05:12:59.240,,,,,,,,,,
4002,2022-12-18 23:06:35.113,,,,,,,,,,
4018,2023-01-04 21:02:47.872,,,,,,,,,,
4034,2022-09-29 19:27:57.532,,,,,,,,,,
4050,2022-12-23 16:38:34.100,,,,,,,,,,
4066,2022-09-08 01:54:39.808,,,,,,,,,,
4082,2022-11-30 15:27:20.553,,,,,,,,,,
3419,2022-11-07 02:55:21.854,452,2022-11-07 11:57:40.606,160,414,2022-11-08 11:23:15.552,2022-12-11 01:59:14.948,1,0,2,0
3419,2022-11-07 02:55:21.854,452,2022-11-07 11:57:40.606,195,15,2022-11-13 14:19:14.332,2022-11-17 02:13:10.970,0,0,2,0
3419,2022-11-07 02:55:21.854,452,2022-11-07 11:57:40.606,225,271,2022-11-12 02:11:23.431,2022-12-26 18:04:27.995,1,0,2,0
3435,2022-09-12 08:11:51.173,,,,,,,,,,
3451,2022-10-23 23:40:48.031,,,,,,,,,,
3467,2022-09-07 03:38:46.883,,,,,,,,,,
3483,2022-10-06 18:34:54.907,43,2022-10-06 21:30:57.081,,,,,,,,
3499,2023-01-31 14:11:42.737,697,2023-01-31 19:06:02.463,430,60,2023-02-01 10:16:05.124,2023-02-06 19:37:27.776,0,0,0,0
3515,2022-11-23 07:42:52.299,,,,,,,,,,
3531,2022-11-28 15:36:33.159,,,,,,,,,,
3547,2023-01-03 10:47:26.382,,,,,,,,,,
3563,2023-01-05 00:02:08.693,,,,,,,,,,
3579,2022-11-26 12:56:38.401,,,,,,,,,,
3594,2022-09-17 07:15:05.031,352,2022-09-17 23:43:26.782,,,,,,,,
3610,2022-10-03 14:08:30.271,,,,,,,,,,
3626,2022-09-04 07:25:04.368,716,2022-09-04 23:14:43.832,,,,,,,,
3642,2022-09-11 01:14:43.517,,,,,,,,,,
3658,2022-12-07 01:57:38.590,,,,,,,,,,
3674,2022-12-28 11:27:07.164,,,,,,,,,,
3690,2022-12-20 09:05:06.900,,,,,,,,,,
3706,2022-11-16 13:09:09.903,,,,,,,,,,
3722,2022-10-28 15:30:07.814,,,,,,,,,,
3738,2022-11-27 08:32:44.573,,,,,,,,,,
3754,2022-12-31 13:05:41.320,430,2022-12-31 16:14:51.384,,,,,,,,
3770,2022-09-07 12:57:11.704,961,2022-09-07 15:32:05.239,,,,,,,,
3786,2022-11-04 22:37:47.897,526,2022-11-05 17:53:47.944,235,306,2022-11-18 13:34:41.626,2022-12-24 23:46:21.444,1,1,1,1
3802,2022-11-13 10:25:31.975,487,2022-11-13 11:53:45.415,,,,,,,,
3818,2022-09-09 15:35:14.038,,,,,,,,,,
3834,2022-12-23 04:38:12.523,947,2022-12-23 23:34:39.452,,,,,,,,
3845,2023-01-06 17:01:00.804,817,2023-01-06 17:38:05.900,,,,,,,,
3861,2022-09-26 00:09:36.628,,,,,,,,,,
3877,2022-12-19 22:26:46.648,,,,,,,,,,
3893,2023-01-19 10:50:59.086,,,,,,,,,,
3909,2023-01-19 06:08:24.103,766,2023-01-20 04:33:46.497,340,200,2023-01-20 12:46:11.568,2023-03-03 16:45:15.365,0,0,0,0
3909,2023-01-19 06:08:24.103,766,2023-01-20 04:33:46.497,465,419,2023-01-21 03:02:13.171,2023-02-04 15:01:25.311,0,0,0,0
3925,2022-12-09 12:44:56.572,,,,,,,,,,
3941,2023-01-31 20:22:56.121,,,,,,,,,,
3957,2022-12-15 04:15:04.462,731,2022-12-15 08:34:26.357,275,442,2022-12-21 01:59:11.732,2023-02-13 13:42:43.068,0,0,0,0
3973,2022-11-21 11:27:49.473,15,2022-11-21 22:52:38.885,,,,,,,,
3989,2023-01-18 07:33:37.167,,,,,,,,,,
4005,2022-09-20 13:20:56.457,,,,,,,,,,
4021,2023-01-06 17:04:05.888,,,,,,,,,,
4037,2022-09-28 20:52:10.278,850,2022-09-29 13:36:39.940,58,21,2022-09-30 02:15:46.377,2022-11-06 16:16:36.402,1,1,1,1
